steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD),current_player_count,release_date
477160,Human Fall Flat,['No Brakes Games'],['Curve Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",70,135,"['windows', 'mac']",28814,27455,1359,9.0,Overwhelmingly Positive,95.3,70,False,19.99,952,"22 Jul, 2016"
1721470,Poppy Playtime,['Mob Entertainment'],['Mob Entertainment'],['Single-player'],"['Action', 'Adventure', 'Indie']",0,0,['windows'],14641,11596,3045,6.0,Mostly Positive,79.2,0,True,0.0,604,"12 Oct, 2021"
1687950,Persona 5 Royal,['ATLUS'],['SEGA'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['RPG'],95,53,['windows'],24001,23273,728,9.0,Overwhelmingly Positive,97.0,95,False,59.99,6078,"20 Oct, 2022"
1686940,Bopl Battle,['Johan Grönvall'],['Zapray Games'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']",['Action'],0,28,['windows'],10310,10020,290,9.0,Overwhelmingly Positive,97.2,0,False,9.99,379,"16 Nov, 2023"
1674170,Sprocket,['Hamish Dunn'],['Hamish Dunn'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Early Access']",0,0,['windows'],6383,6048,335,8.0,Very Positive,94.8,0,False,19.99,182,"26 Aug, 2021"
1659420,UNCHARTED™: Legacy of Thieves Collection,"['Naughty Dog LLC', 'Iron Galaxy Studios']",['PlayStation Publishing LLC'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",['Adventure'],0,101,['windows'],6646,5891,755,8.0,Very Positive,88.6,0,False,49.99,543,"19 Oct, 2022"
1643320,S.T.A.L.K.E.R. 2: Heart of Chornobyl,['GSC Game World'],"['GSC Game World (worldwide)', 'SEGA (Japan)', '4divinity (China and South East Asia)']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,58,['windows'],33260,26735,6525,8.0,Very Positive,80.4,0,False,59.99,2414,"20 Nov, 2024"
1627720,Lies of P,['NEOWIZ'],['NEOWIZ'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,42,"['windows', 'mac']",16913,15848,1065,8.0,Very Positive,93.7,0,False,59.99,1389,"18 Sep, 2023"
1604000,Milk outside a bag of milk outside a bag of milk,['Nikita Kryukov'],['Nikita Kryukov'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Indie']",0,10,"['windows', 'mac', 'linux']",6262,6124,138,9.0,Overwhelmingly Positive,97.8,0,False,8.99,21,"16 Dec, 2021"
1599600,PlateUp!,"[""It's happening""]",['Yogscast Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Strategy']",0,26,['windows'],10401,10052,349,9.0,Overwhelmingly Positive,96.6,0,False,19.99,1432,"4 Aug, 2022"
1593500,God of War,"['Santa Monica Studio', 'Jetpack Interactive']",['PlayStation Publishing LLC'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",93,37,['windows'],51212,49540,1672,9.0,Overwhelmingly Positive,96.7,93,False,49.99,2143,"14 Jan, 2022"
2378900,The Coffin of Andy and Leyley,['Kit9 Studio'],['Kit9 Studio'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'RPG', 'Early Access']",0,6,['windows'],14426,13880,546,9.0,Overwhelmingly Positive,96.2,0,False,11.99,194,"13 Oct, 2023"
2369390,Far Cry® 6,"['Ubisoft Toronto', 'Ubisoft Montreal', 'Ubisoft Kyiv', 'Ubisoft Shanghai', 'Ubisoft Berlin']",['Ubisoft'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'HDR available']","['Action', 'Adventure']",0,99,['windows'],9564,6480,3084,5.0,Mixed,67.8,0,False,59.99,896,"11 May, 2023"
2334730,Death Must Die,['Realm Archive'],['Realm Archive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG', 'Early Access']",0,49,"['windows', 'mac']",12333,11440,893,8.0,Very Positive,92.8,0,False,6.99,198,"14 Nov, 2023"
2321470,Deep Rock Galactic: Survivor,['Funday Games'],['Ghost Ship Publishing'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Early Access']",0,41,['windows'],17052,14964,2088,8.0,Very Positive,87.8,0,False,12.99,3425,"17 Sep, 2025"
1571440,Lunch Lady,['Manic Mice'],['Manic Mice'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,114,['windows'],5663,4971,692,8.0,Very Positive,87.8,0,False,4.99,25,"15 Apr, 2021"
1557740,ROUNDS,['Landfall'],['Landfall'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,24,['windows'],20446,19579,867,9.0,Overwhelmingly Positive,95.8,0,False,5.99,808,"1 Apr, 2021"
1549970,Aliens: Fireteam Elite,['Cold Iron Studios'],"['Cold Iron Studios', 'Focus Entertainment']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'RPG']",0,46,['windows'],12842,10669,2173,8.0,Very Positive,83.1,0,False,29.99,196,"23 Aug, 2021"
702670,Donut County,['Ben Esposito'],['Annapurna Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",77,20,"['windows', 'mac']",5717,5173,544,8.0,Very Positive,90.5,77,False,12.99,33,"28 Aug, 2018"
700600,Evil Genius 2: World Domination,['Rebellion'],['Rebellion'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",0,90,['windows'],7019,4756,2263,5.0,Mixed,67.8,0,False,39.99,111,"30 Mar, 2021"
692850,Bloodstained: Ritual of the Night,['ArtPlay'],['505 Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,57,['windows'],10438,9755,683,8.0,Very Positive,93.5,0,False,39.99,214,"18 Jun, 2019"
682990,Drug Dealer Simulator,['Byterunners'],['Movie Games S.A.'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",59,36,['windows'],9347,8095,1252,8.0,Very Positive,86.6,59,False,19.99,57,"16 Apr, 2020"
681280,Descenders,['RageSquid'],['No More Robots'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'Racing', 'Sports']",78,42,"['windows', 'mac', 'linux']",8514,8122,392,9.0,Overwhelmingly Positive,95.4,78,False,24.99,177,"7 May, 2019"
674020,World War 3,['The Farm 51'],"['Wishlist Games', 'The 4 Winds Entertainment']","['Multi-player', 'PvP', 'Online PvP', 'Partial Controller Support']","['Action', 'Free To Play']",0,0,['windows'],14426,8681,5745,5.0,Mixed,60.2,0,True,0.0,46,"10 Dec, 2022"
657200,Hand Simulator,['HFM Games'],['HFM Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'VR Supported', 'Steam Trading Cards', 'Stats', 'Family Sharing']",['Simulation'],0,69,['windows'],9908,8289,1619,8.0,Very Positive,83.7,0,False,2.99,23,"18 Jul, 2017"
653530,Return of the Obra Dinn,['Lucas Pope'],['3909'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie']",89,16,"['windows', 'mac']",15367,14845,522,9.0,Overwhelmingly Positive,96.6,89,False,19.99,856,"18 Oct, 2018"
648800,Raft,['Redbeet Interactive'],['Axolot Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,104,['windows'],117602,110505,7097,8.0,Very Positive,94.0,0,False,19.99,5270,"20 Jun, 2022"
646570,Slay the Spire,['Mega Crit'],['Mega Crit'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Indie', 'Strategy']",89,46,"['windows', 'mac', 'linux']",62941,61570,1371,9.0,Overwhelmingly Positive,97.8,89,False,24.99,12855,"23 Jan, 2019"
644930,They Are Billions,['Numantian Games'],['Numantian Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],77,34,['windows'],17806,14298,3508,8.0,Very Positive,80.3,77,False,29.99,2448,"18 Jun, 2019"
638970,Yakuza 0,['Ryu Ga Gotoku Studio'],['SEGA'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",86,55,['windows'],34716,33652,1064,9.0,Overwhelmingly Positive,96.9,86,False,19.99,949,"1 Aug, 2018"
638230,Journey,['thatgamecompany'],['Annapurna Interactive'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie']",0,14,['windows'],10789,9994,795,8.0,Very Positive,92.6,0,False,14.99,61,"11 Jun, 2020"
636480,Ravenfield,['SteelRaven7'],['SteelRaven7'],"['Single-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Early Access']",0,0,"['windows', 'mac', 'linux']",41303,40257,1046,9.0,Overwhelmingly Positive,97.5,0,False,17.99,746,"18 May, 2017"
629820,Maneater,['Tripwire Interactive'],['Tripwire Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",70,44,['windows'],5600,5092,508,8.0,Very Positive,90.9,70,False,39.99,65,"25 May, 2021"
622650,Bendy and the Ink Machine,['Joey Drew Studios'],['Joey Drew Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Strategy']",0,61,['windows'],9447,8328,1119,8.0,Very Positive,88.2,0,False,19.99,64,"27 Apr, 2017"
617830,SUPERHOT VR,['SUPERHOT Team'],['SUPERHOT Team'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'SteamVR Collectibles', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",83,26,['windows'],5492,4455,1037,8.0,Very Positive,81.1,83,False,24.99,24,"25 May, 2017"
616560,Ultimate Epic Battle Simulator,['Brilliant Game Studios'],['Brilliant Game Studios'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],5188,3977,1211,6.0,Mostly Positive,76.7,0,False,14.99,28,"1 Jun, 2017"
612880,Wolfenstein II: The New Colossus,['Machine Games'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",['Action'],86,80,['windows'],15274,11835,3439,6.0,Mostly Positive,77.5,86,False,39.99,586,"26 Oct, 2017"
611670,The Elder Scrolls V: Skyrim VR,['Bethesda Game Studios'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Only', 'VR Support', 'SteamVR Collectibles', 'Steam Cloud', 'Family Sharing']",['RPG'],81,75,['windows'],6762,5046,1716,6.0,Mostly Positive,74.6,81,False,59.99,195,"2 Apr, 2018"
603850,Age of History II,['Łukasz Jakowski'],['Łukasz Jakowski Games'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Workshop', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",['Strategy'],0,35,['windows'],8438,7299,1139,8.0,Very Positive,86.5,0,False,4.99,316,"21 Nov, 2018"
601840,Griftlands,['Klei Entertainment'],['Klei Entertainment'],"['Single-player', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['Indie'],84,13,"['windows', 'mac', 'linux']",5040,4723,317,8.0,Very Positive,93.7,84,False,19.99,59,"1 Jun, 2021"
601430,The Evil Within 2,['Tango Gameworks'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",80,51,['windows'],5505,5003,502,8.0,Very Positive,90.9,80,False,39.99,118,"12 Oct, 2017"
597170,Clone Drone in the Danger Zone,['Doborog Games'],['Doborog Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Action', 'Indie']",82,61,"['windows', 'mac']",15246,14837,409,9.0,Overwhelmingly Positive,97.3,82,False,19.99,236,"27 Jul, 2021"
597220,West of Loathing,['Asymmetric'],['Asymmetric'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",87,28,"['windows', 'mac', 'linux']",8079,7927,152,9.0,Overwhelmingly Positive,98.1,87,False,10.99,53,"10 Aug, 2017"
589590,Kindergarten,"['Con Man Games', 'Sean Young']",['SmashGames'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Adventure', 'Indie']",0,8,"['windows', 'mac', 'linux']",6269,6080,189,9.0,Overwhelmingly Positive,97.0,0,False,4.99,51,"15 Jun, 2017"
583950,Artifact,['Valve'],['Valve'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Cloud']",['Strategy'],76,0,"['windows', 'mac', 'linux']",8104,4615,3489,5.0,Mixed,56.9,76,True,0.0,35,"28 Nov, 2018"
578620,GORN,['Free Lives'],['Devolver Digital'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'SteamVR Collectibles', 'Family Sharing']","['Action', 'Indie']",85,0,['windows'],6372,6017,355,8.0,Very Positive,94.4,85,False,19.99,7,"18 Jul, 2019"
568220,Lobotomy Corporation | Monster Management Simulation,['ProjectMoon'],['ProjectMoon'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation']",0,0,['windows'],8929,8232,697,8.0,Very Positive,92.2,0,False,24.99,2046,"9 Apr, 2018"
456750,The Room Three,['Fireproof Games'],['Fireproof Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie']",0,10,['windows'],5345,5126,219,9.0,Overwhelmingly Positive,95.9,0,False,5.99,72,"13 Nov, 2018"
447820,Day of Infamy,['New World Interactive'],['New World Interactive'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor', 'Includes Source SDK', 'Family Sharing']","['Action', 'Indie', 'Strategy']",77,97,"['windows', 'mac', 'linux']",9480,8114,1366,8.0,Very Positive,85.6,77,False,14.99,13,"23 Mar, 2017"
447530,VA-11 Hall-A: Cyberpunk Bartender Action,['Sukeban Games'],"['Ysbryd Games', 'PLAYISM']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",77,34,"['windows', 'linux']",11195,10859,336,9.0,Overwhelmingly Positive,97.0,77,False,14.99,67,"21 Jun, 2016"
447020,Farming Simulator 17,['GIANTS Software'],['GIANTS Software'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",['Simulation'],69,17,"['windows', 'mac']",6818,6329,489,8.0,Very Positive,92.8,69,False,14.99,188,"24 Oct, 2016"
445220,Avorion,['Boxelware'],['Boxelware'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Family Sharing']","['Action', 'Indie', 'Simulation']",0,68,"['windows', 'mac', 'linux']",7369,6608,761,8.0,Very Positive,89.7,0,False,24.99,500,"9 Mar, 2020"
437220,The Culling,['Xaviant'],['Xaviant Games'],"['Multi-player', 'Co-op', 'Full controller support', 'Remote Play on TV']","['Action', 'Free To Play', 'Indie']",0,20,"['windows', 'linux']",8130,4693,3437,5.0,Mixed,57.7,0,False,0.0,0,"Oct 5, 2017"
434570,Blood and Bacon,['Big Corporation'],['Grunge Games LTD'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual']",0,42,['windows'],12484,12006,478,9.0,Overwhelmingly Positive,96.2,0,False,0.99,11,"1 Feb, 2016"
433850,Z1 Battle Royale,['Daybreak Game Company'],['Daybreak Game Company'],"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']","['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']",70,0,['windows'],37875,19361,18514,5.0,Mixed,51.1,70,True,0.0,994,"28 Feb, 2018"
429050,Feed and Grow: Fish,['Old B1ood'],['Greens s.r.o.'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Early Access']",0,23,['windows'],10424,8350,2074,8.0,Very Positive,80.1,0,False,14.99,149,"8 Jan, 2016"
427410,Abiotic Factor,['Deep Field Games'],['Playstack'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'RPG', 'Simulation', 'Early Access']",0,34,['windows'],12737,12387,350,9.0,Overwhelmingly Positive,97.3,0,False,24.99,4302,"22 Jul, 2025"
